BoardNo, BinVersion, Channel, Rate, BandWidth, Length, SetPwr, CMD, MsPwrAvg, MsEvmAvg
#A1_ANT0,testmode22_2024_1210_1040.bin,64,5 7,0 0,4000,22,r 403422c8  [0x403422C8] = 0xDF3F5FB3    ,22.51,-21.93,NA,NA,NA
#A1_ANT1,testmode22_2024_1210_1040.bin,52,5 7,0 0,4000,0,r 403422c8  [0x403422C8] = 0xC23F5586    ,0.50,-43.51,NA,NA,NA
#A1_ANT1,testmode22_2024_1210_1040.bin,52,5 7,0 0,4000,2,r 403422c8  [0x403422C8] = 0xC23F55A7    ,2.48,-43.67,NA,NA,NA
#A1_ANT1,testmode22_2024_1210_1040.bin,52,5 7,0 0,4000,4,r 403422c8  [0x403422C8] = 0xC33F5786    ,4.57,-43.12,NA,NA,NA
#A1_ANT1,testmode22_2024_1210_1040.bin,52,5 7,0 0,4000,6,r 403422c8  [0x403422C8] = 0xC33F57A8    ,6.55,-43.19,NA,NA,NA
#A1_ANT1,testmode22_2024_1210_1040.bin,52,5 7,0 0,4000,8,r 403422c8  [0x403422C8] = 0xD43F597B    ,8.76,-42.37,NA,NA,NA
#A1_ANT1,testmode22_2024_1210_1040.bin,52,5 7,0 0,4000,10,r 403422c8  [0x403422C8] = 0xD43F599B    ,10.73,-42.81,NA,NA,NA
#A1_ANT1,testmode22_2024_1210_1040.bin,52,5 7,0 0,4000,12,r 403422c8  [0x403422C8] = 0xD53F5B72    ,12.68,-43.17,NA,NA,NA
#A1_ANT1,testmode22_2024_1210_1040.bin,52,5 7,0 0,4000,14,r 403422c8  [0x403422C8] = 0xD53F5B90    ,14.68,-43.87,NA,NA,NA
#A1_ANT1,testmode22_2024_1210_1040.bin,52,5 7,0 0,4000,16,r 403422c8  [0x403422C8] = 0xDE3F5D6C    ,16.64,-42.41,NA,NA,NA
#A1_ANT1,testmode22_2024_1210_1040.bin,52,5 7,0 0,4000,18,r 403422c8  [0x403422C8] = 0xDE3F5D88    ,18.56,-40.61,NA,NA,NA
#A1_ANT1,testmode22_2024_1210_1040.bin,52,5 7,0 0,4000,20,r 403422c8  [0x403422C8] = 0xDF3F5F8F    ,20.36,-32.38,NA,NA,NA
#A1_ANT1,testmode22_2024_1210_1040.bin,52,5 7,0 0,4000,22,r 403422c8  [0x403422C8] = 0xDF3F5FB4    ,22.05,-24.17,NA,NA,NA
#A1_ANT1,testmode22_2024_1210_1040.bin,56,5 7,0 0,4000,0,r 403422c8  [0x403422C8] = 0xC23F5586    ,0.68,-43.63,NA,NA,NA
#A1_ANT1,testmode22_2024_1210_1040.bin,56,5 7,0 0,4000,2,r 403422c8  [0x403422C8] = 0xC23F55A7    ,2.66,-43.33,NA,NA,NA
#A1_ANT1,testmode22_2024_1210_1040.bin,56,5 7,0 0,4000,4,r 403422c8  [0x403422C8] = 0xC33F5785    ,4.69,-42.95,NA,NA,NA
#A1_ANT1,testmode22_2024_1210_1040.bin,56,5 7,0 0,4000,6,r 403422c8  [0x403422C8] = 0xC33F57A8    ,6.75,-42.96,NA,NA,NA
#A1_ANT1,testmode22_2024_1210_1040.bin,56,5 7,0 0,4000,8,r 403422c8  [0x403422C8] = 0xD43F597B    ,8.89,-42.84,NA,NA,NA
#A1_ANT1,testmode22_2024_1210_1040.bin,56,5 7,0 0,4000,10,r 403422c8  [0x403422C8] = 0xD43F599B    ,10.86,-42.64,NA,NA,NA
#A1_ANT1,testmode22_2024_1210_1040.bin,56,5 7,0 0,4000,12,r 403422c8  [0x403422C8] = 0xD53F5B72    ,12.86,-43.40,NA,NA,NA
#A1_ANT1,testmode22_2024_1210_1040.bin,56,5 7,0 0,4000,14,r 403422c8  [0x403422C8] = 0xD53F5B90    ,14.86,-43.48,NA,NA,NA
#A1_ANT1,testmode22_2024_1210_1040.bin,56,5 7,0 0,4000,16,r 403422c8  [0x403422C8] = 0xDE3F5D6E    ,16.83,-42.71,NA,NA,NA
#A1_ANT1,testmode22_2024_1210_1040.bin,56,5 7,0 0,4000,18,r 403422c8  [0x403422C8] = 0xDE3F5D8A    ,18.71,-40.46,NA,NA,NA
#A1_ANT1,testmode22_2024_1210_1040.bin,56,5 7,0 0,4000,20,r 403422c8  [0x403422C8] = 0xDF3F5F8F    ,20.51,-31.71,NA,NA,NA
#A1_ANT1,testmode22_2024_1210_1040.bin,56,5 7,0 0,4000,22,r 403422c8  [0x403422C8] = 0xDF3F5FB4    ,22.17,-23.56,NA,NA,NA
#A1_ANT1,testmode22_2024_1210_1040.bin,60,5 7,0 0,4000,0,r 403422c8  [0x403422C8] = 0xC23F5585    ,0.94,-43.62,NA,NA,NA
#A1_ANT1,testmode22_2024_1210_1040.bin,60,5 7,0 0,4000,2,r 403422c8  [0x403422C8] = 0xC23F55A6    ,2.93,-43.39,NA,NA,NA
#A1_ANT1,testmode22_2024_1210_1040.bin,60,5 7,0 0,4000,4,r 403422c8  [0x403422C8] = 0xC33F5785    ,5.05,-43.14,NA,NA,NA
#A1_ANT1,testmode22_2024_1210_1040.bin,60,5 7,0 0,4000,6,r 403422c8  [0x403422C8] = 0xC33F57A7    ,7.04,-42.74,NA,NA,NA
#A1_ANT1,testmode22_2024_1210_1040.bin,60,5 7,0 0,4000,8,r 403422c8  [0x403422C8] = 0xD43F597B    ,9.13,-43.40,NA,NA,NA
#A1_ANT1,testmode22_2024_1210_1040.bin,60,5 7,0 0,4000,10,r 403422c8  [0x403422C8] = 0xD43F599B    ,11.14,-43.26,NA,NA,NA
#A1_ANT1,testmode22_2024_1210_1040.bin,60,5 7,0 0,4000,12,r 403422c8  [0x403422C8] = 0xD53F5B72    ,13.19,-42.40,NA,NA,NA
#A1_ANT1,testmode22_2024_1210_1040.bin,60,5 7,0 0,4000,14,r 403422c8  [0x403422C8] = 0xD53F5B90    ,15.19,-43.08,NA,NA,NA
#A1_ANT1,testmode22_2024_1210_1040.bin,60,5 7,0 0,4000,16,r 403422c8  [0x403422C8] = 0xDE3F5D6D    ,17.11,-41.23,NA,NA,NA
#A1_ANT1,testmode22_2024_1210_1040.bin,60,5 7,0 0,4000,18,r 403422c8  [0x403422C8] = 0xDE3F5D89    ,18.98,-37.25,NA,NA,NA
#A1_ANT1,testmode22_2024_1210_1040.bin,60,5 7,0 0,4000,20,r 403422c8  [0x403422C8] = 0xDF3F5F8F    ,20.78,-30.13,NA,NA,NA
#A1_ANT1,testmode22_2024_1210_1040.bin,60,5 7,0 0,4000,22,r 403422c8  [0x403422C8] = 0xDF3F5FB4    ,22.40,-22.72,NA,NA,NA
#A1_ANT1,testmode22_2024_1210_1040.bin,64,5 7,0 0,4000,0,r 403422c8  [0x403422C8] = 0xC23F5584    ,1.39,-43.84,NA,NA,NA
#A1_ANT1,testmode22_2024_1210_1040.bin,64,5 7,0 0,4000,2,r 403422c8  [0x403422C8] = 0xC23F55A5    ,3.38,-43.20,NA,NA,NA
#A1_ANT1,testmode22_2024_1210_1040.bin,64,5 7,0 0,4000,4,r 403422c8  [0x403422C8] = 0xC33F5783    ,5.43,-42.63,NA,NA,NA
#A1_ANT1,testmode22_2024_1210_1040.bin,64,5 7,0 0,4000,6,r 403422c8  [0x403422C8] = 0xC33F57A5    ,7.45,-42.89,NA,NA,NA
#A1_ANT1,testmode22_2024_1210_1040.bin,64,5 7,0 0,4000,8,r 403422c8  [0x403422C8] = 0xD43F597A    ,9.56,-43.81,NA,NA,NA
#A1_ANT1,testmode22_2024_1210_1040.bin,64,5 7,0 0,4000,10,r 403422c8  [0x403422C8] = 0xD43F599A    ,11.57,-43.61,NA,NA,NA
#A1_ANT1,testmode22_2024_1210_1040.bin,64,5 7,0 0,4000,12,r 403422c8  [0x403422C8] = 0xD53F5B72    ,13.61,-43.66,NA,NA,NA
#A1_ANT1,testmode22_2024_1210_1040.bin,64,5 7,0 0,4000,14,r 403422c8  [0x403422C8] = 0xD53F5B90    ,15.60,-43.86,NA,NA,NA
#A1_ANT1,testmode22_2024_1210_1040.bin,64,5 7,0 0,4000,16,r 403422c8  [0x403422C8] = 0xDE3F5D6F    ,17.58,-43.03,NA,NA,NA
#A1_ANT1,testmode22_2024_1210_1040.bin,64,5 7,0 0,4000,18,r 403422c8  [0x403422C8] = 0xDE3F5D8B    ,19.44,-37.56,NA,NA,NA
#A1_ANT1,testmode22_2024_1210_1040.bin,64,5 7,0 0,4000,20,r 403422c8  [0x403422C8] = 0xDF3F5F90    ,21.14,-28.65,NA,NA,NA
#A1_ANT1,testmode22_2024_1210_1040.bin,64,5 7,0 0,4000,22,r 403422c8  [0x403422C8] = 0xDF3F5FB5    ,22.71,-21.52,NA,NA,NA
#A1_ANT0,testmode22_2024_1210_1040.bin,100,5 7,0 0,4000,0,r 403422c8  [0x403422C8] = 0xC13F539D    ,-0.31,-43.50,NA,NA,NA
#A1_ANT0,testmode22_2024_1210_1040.bin,100,5 7,0 0,4000,2,r 403422c8  [0x403422C8] = 0xC23F557D    ,1.87,-44.30,NA,NA,NA
#A1_ANT0,testmode22_2024_1210_1040.bin,100,5 7,0 0,4000,4,r 403422c8  [0x403422C8] = 0xC23F559D    ,3.75,-43.86,NA,NA,NA
#A1_ANT0,testmode22_2024_1210_1040.bin,100,5 7,0 0,4000,6,r 403422c8  [0x403422C8] = 0xC33F577C    ,5.70,-43.40,NA,NA,NA
#A1_ANT0,testmode22_2024_1210_1040.bin,100,5 7,0 0,4000,8,r 403422c8  [0x403422C8] = 0xC33F579D    ,7.67,-43.31,NA,NA,NA
#A1_ANT0,testmode22_2024_1210_1040.bin,100,5 7,0 0,4000,10,r 403422c8  [0x403422C8] = 0xD43F5977    ,9.85,-42.37,NA,NA,NA
#A1_ANT0,testmode22_2024_1210_1040.bin,100,5 7,0 0,4000,12,r 403422c8  [0x403422C8] = 0xD43F5996    ,11.84,-43.05,NA,NA,NA
#A1_ANT0,testmode22_2024_1210_1040.bin,100,5 7,0 0,4000,14,r 403422c8  [0x403422C8] = 0xD53F5B72    ,13.80,-43.40,NA,NA,NA
#A1_ANT0,testmode22_2024_1210_1040.bin,100,5 7,0 0,4000,16,r 403422c8  [0x403422C8] = 0xD53F5B90    ,15.81,-43.12,NA,NA,NA
#A1_ANT0,testmode22_2024_1210_1040.bin,100,5 7,0 0,4000,18,r 403422c8  [0x403422C8] = 0xDE3F5D71    ,17.77,-43.31,NA,NA,NA
#A1_ANT0,testmode22_2024_1210_1040.bin,100,5 7,0 0,4000,20,r 403422c8  [0x403422C8] = 0xDE3F5D8E    ,19.63,-37.24,NA,NA,NA
#A1_ANT0,testmode22_2024_1210_1040.bin,100,5 7,0 0,4000,22,r 403422c8  [0x403422C8] = 0xDF3F5F92    ,21.33,-28.29,NA,NA,NA
#A1_ANT0,testmode22_2024_1210_1040.bin,104,5 7,0 0,4000,0,r 403422c8  [0x403422C8] = 0xC13F539D    ,-0.15,-43.94,NA,NA,NA
#A1_ANT0,testmode22_2024_1210_1040.bin,104,5 7,0 0,4000,2,r 403422c8  [0x403422C8] = 0xC23F557D    ,1.99,-43.83,NA,NA,NA
#A1_ANT0,testmode22_2024_1210_1040.bin,104,5 7,0 0,4000,4,r 403422c8  [0x403422C8] = 0xC23F559D    ,3.90,-43.84,NA,NA,NA
#A1_ANT0,testmode22_2024_1210_1040.bin,104,5 7,0 0,4000,6,r 403422c8  [0x403422C8] = 0xC33F577C    ,5.83,-42.49,NA,NA,NA
#A1_ANT0,testmode22_2024_1210_1040.bin,104,5 7,0 0,4000,8,r 403422c8  [0x403422C8] = 0xC33F579C    ,7.81,-41.90,NA,NA,NA
#A1_ANT0,testmode22_2024_1210_1040.bin,104,5 7,0 0,4000,10,r 403422c8  [0x403422C8] = 0xD43F5977    ,9.87,-43.20,NA,NA,NA
#A1_ANT0,testmode22_2024_1210_1040.bin,104,5 7,0 0,4000,12,r 403422c8  [0x403422C8] = 0xD43F5996    ,11.83,-43.52,NA,NA,NA
#A1_ANT0,testmode22_2024_1210_1040.bin,104,5 7,0 0,4000,14,r 403422c8  [0x403422C8] = 0xD53F5B72    ,13.88,-43.54,NA,NA,NA
#A1_ANT0,testmode22_2024_1210_1040.bin,104,5 7,0 0,4000,16,r 403422c8  [0x403422C8] = 0xD53F5B90    ,15.91,-43.82,NA,NA,NA
#A1_ANT0,testmode22_2024_1210_1040.bin,104,5 7,0 0,4000,18,r 403422c8  [0x403422C8] = 0xDE3F5D71    ,17.82,-43.28,NA,NA,NA
#A1_ANT0,testmode22_2024_1210_1040.bin,104,5 7,0 0,4000,20,r 403422c8  [0x403422C8] = 0xDE3F5D8F    ,19.68,-35.92,NA,NA,NA
#A1_ANT0,testmode22_2024_1210_1040.bin,104,5 7,0 0,4000,22,r 403422c8  [0x403422C8] = 0xDF3F5F92    ,21.37,-28.06,NA,NA,NA
#A1_ANT0,testmode22_2024_1210_1040.bin,108,5 7,0 0,4000,0,r 403422c8  [0x403422C8] = 0xC13F539A    ,-0.17,-44.08,NA,NA,NA
#A1_ANT0,testmode22_2024_1210_1040.bin,108,5 7,0 0,4000,2,r 403422c8  [0x403422C8] = 0xC23F557B    ,1.94,-44.51,NA,NA,NA
#A1_ANT0,testmode22_2024_1210_1040.bin,108,5 7,0 0,4000,4,r 403422c8  [0x403422C8] = 0xC23F559A    ,3.85,-44.01,NA,NA,NA
#A1_ANT0,testmode22_2024_1210_1040.bin,108,5 7,0 0,4000,6,r 403422c8  [0x403422C8] = 0xC33F577B    ,5.73,-44.35,NA,NA,NA
#A1_ANT0,testmode22_2024_1210_1040.bin,108,5 7,0 0,4000,8,r 403422c8  [0x403422C8] = 0xC33F579B    ,7.77,-43.61,NA,NA,NA
#A1_ANT0,testmode22_2024_1210_1040.bin,108,5 7,0 0,4000,10,r 403422c8  [0x403422C8] = 0xD43F5976    ,9.80,-43.75,NA,NA,NA
#A1_ANT0,testmode22_2024_1210_1040.bin,108,5 7,0 0,4000,12,r 403422c8  [0x403422C8] = 0xD43F5995    ,11.83,-43.48,NA,NA,NA
#A1_ANT0,testmode22_2024_1210_1040.bin,108,5 7,0 0,4000,14,r 403422c8  [0x403422C8] = 0xD53F5B72    ,13.84,-42.61,NA,NA,NA
#A1_ANT0,testmode22_2024_1210_1040.bin,108,5 7,0 0,4000,16,r 403422c8  [0x403422C8] = 0xD53F5B90    ,15.85,-43.43,NA,NA,NA
#A1_ANT0,testmode22_2024_1210_1040.bin,108,5 7,0 0,4000,18,r 403422c8  [0x403422C8] = 0xDE3F5D72    ,17.77,-43.46,NA,NA,NA
#A1_ANT0,testmode22_2024_1210_1040.bin,108,5 7,0 0,4000,20,r 403422c8  [0x403422C8] = 0xDE3F5D8F    ,19.62,-35.78,NA,NA,NA
#A1_ANT0,testmode22_2024_1210_1040.bin,108,5 7,0 0,4000,22,r 403422c8  [0x403422C8] = 0xDF3F5F8D    ,21.24,-28.36,NA,NA,NA
#A1_ANT0,testmode22_2024_1210_1040.bin,112,5 7,0 0,4000,0,r 403422c8  [0x403422C8] = 0xC13F5399    ,-0.30,-43.84,NA,NA,NA
#A1_ANT0,testmode22_2024_1210_1040.bin,112,5 7,0 0,4000,2,r 403422c8  [0x403422C8] = 0xC23F557A    ,1.81,-44.12,NA,NA,NA
#A1_ANT0,testmode22_2024_1210_1040.bin,112,5 7,0 0,4000,4,r 403422c8  [0x403422C8] = 0xC23F5599    ,3.72,-44.02,NA,NA,NA
#A1_ANT0,testmode22_2024_1210_1040.bin,112,5 7,0 0,4000,6,r 403422c8  [0x403422C8] = 0xC33F577A    ,5.59,-43.27,NA,NA,NA
#A1_ANT0,testmode22_2024_1210_1040.bin,112,5 7,0 0,4000,8,r 403422c8  [0x403422C8] = 0xC33F5799    ,7.65,-42.74,NA,NA,NA
#A1_ANT0,testmode22_2024_1210_1040.bin,112,5 7,0 0,4000,10,r 403422c8  [0x403422C8] = 0xD43F5976    ,9.71,-43.68,NA,NA,NA
#A1_ANT0,testmode22_2024_1210_1040.bin,112,5 7,0 0,4000,12,r 403422c8  [0x403422C8] = 0xD43F5994    ,11.66,-43.34,NA,NA,NA
#A1_ANT0,testmode22_2024_1210_1040.bin,112,5 7,0 0,4000,14,r 403422c8  [0x403422C8] = 0xD53F5B72    ,13.69,-42.20,NA,NA,NA
#A1_ANT0,testmode22_2024_1210_1040.bin,112,5 7,0 0,4000,16,r 403422c8  [0x403422C8] = 0xD53F5B90    ,15.66,-43.12,NA,NA,NA
#A1_ANT0,testmode22_2024_1210_1040.bin,112,5 7,0 0,4000,18,r 403422c8  [0x403422C8] = 0xDE3F5D70    ,17.59,-43.25,NA,NA,NA
#A1_ANT0,testmode22_2024_1210_1040.bin,112,5 7,0 0,4000,20,r 403422c8  [0x403422C8] = 0xDE3F5D8D    ,19.43,-36.60,NA,NA,NA
#A1_ANT0,testmode22_2024_1210_1040.bin,112,5 7,0 0,4000,22,r 403422c8  [0x403422C8] = 0xDF3F5F8A    ,21.15,-28.61,NA,NA,NA
#A1_ANT1,testmode22_2024_1210_1040.bin,100,5 7,0 0,4000,0,r 403422c8  [0x403422C8] = 0xC13F539F    ,-0.04,-42.05,NA,NA,NA
#A1_ANT1,testmode22_2024_1210_1040.bin,100,5 7,0 0,4000,2,r 403422c8  [0x403422C8] = 0xC23F557E    ,1.88,-43.66,NA,NA,NA
#A1_ANT1,testmode22_2024_1210_1040.bin,100,5 7,0 0,4000,4,r 403422c8  [0x403422C8] = 0xC23F559F    ,3.91,-43.28,NA,NA,NA
#A1_ANT1,testmode22_2024_1210_1040.bin,100,5 7,0 0,4000,6,r 403422c8  [0x403422C8] = 0xC33F577E    ,5.84,-41.93,NA,NA,NA
#A1_ANT1,testmode22_2024_1210_1040.bin,100,5 7,0 0,4000,8,r 403422c8  [0x403422C8] = 0xC33F579F    ,7.88,-42.18,NA,NA,NA
#A1_ANT1,testmode22_2024_1210_1040.bin,100,5 7,0 0,4000,10,r 403422c8  [0x403422C8] = 0xD43F5978    ,9.94,-42.10,NA,NA,NA
#A1_ANT1,testmode22_2024_1210_1040.bin,100,5 7,0 0,4000,12,r 403422c8  [0x403422C8] = 0xD43F5997    ,12.01,-42.74,NA,NA,NA
#A1_ANT1,testmode22_2024_1210_1040.bin,100,5 7,0 0,4000,14,r 403422c8  [0x403422C8] = 0xD53F5B72    ,13.97,-43.15,NA,NA,NA
#A1_ANT1,testmode22_2024_1210_1040.bin,100,5 7,0 0,4000,16,r 403422c8  [0x403422C8] = 0xD53F5B90    ,15.98,-43.28,NA,NA,NA
#A1_ANT1,testmode22_2024_1210_1040.bin,100,5 7,0 0,4000,18,r 403422c8  [0x403422C8] = 0xDE3F5D72    ,17.92,-42.39,NA,NA,NA
#A1_ANT1,testmode22_2024_1210_1040.bin,100,5 7,0 0,4000,20,r 403422c8  [0x403422C8] = 0xDE3F5D8F    ,19.77,-35.40,NA,NA,NA
#A1_ANT1,testmode22_2024_1210_1040.bin,100,5 7,0 0,4000,22,r 403422c8  [0x403422C8] = 0xDF3F5F92    ,21.45,-27.24,NA,NA,NA
#A1_ANT1,testmode22_2024_1210_1040.bin,104,5 7,0 0,4000,0,r 403422c8  [0x403422C8] = 0xC13F539E    ,-0.06,-43.08,NA,NA,NA
#A1_ANT1,testmode22_2024_1210_1040.bin,104,5 7,0 0,4000,2,r 403422c8  [0x403422C8] = 0xC23F557D    ,1.87,-42.05,NA,NA,NA
#A1_ANT1,testmode22_2024_1210_1040.bin,104,5 7,0 0,4000,4,r 403422c8  [0x403422C8] = 0xC23F559E    ,3.92,-42.36,NA,NA,NA
#A1_ANT1,testmode22_2024_1210_1040.bin,104,5 7,0 0,4000,6,r 403422c8  [0x403422C8] = 0xC33F577D    ,5.93,-42.63,NA,NA,NA
#A1_ANT1,testmode22_2024_1210_1040.bin,104,5 7,0 0,4000,8,r 403422c8  [0x403422C8] = 0xC33F579D    ,7.93,-42.73,NA,NA,NA
#A1_ANT1,testmode22_2024_1210_1040.bin,104,5 7,0 0,4000,10,r 403422c8  [0x403422C8] = 0xD43F5978    ,10.07,-42.99,NA,NA,NA
#A1_ANT1,testmode22_2024_1210_1040.bin,104,5 7,0 0,4000,12,r 403422c8  [0x403422C8] = 0xD43F5997    ,12.12,-43.20,NA,NA,NA
#A1_ANT1,testmode22_2024_1210_1040.bin,104,5 7,0 0,4000,14,r 403422c8  [0x403422C8] = 0xD53F5B72    ,14.06,-42.92,NA,NA,NA
#A1_ANT1,testmode22_2024_1210_1040.bin,104,5 7,0 0,4000,16,r 403422c8  [0x403422C8] = 0xD53F5B90    ,16.03,-43.13,NA,NA,NA
#A1_ANT1,testmode22_2024_1210_1040.bin,104,5 7,0 0,4000,18,r 403422c8  [0x403422C8] = 0xDE3F5D72    ,17.96,-42.36,NA,NA,NA
#A1_ANT1,testmode22_2024_1210_1040.bin,104,5 7,0 0,4000,20,r 403422c8  [0x403422C8] = 0xDE3F5D8F    ,19.80,-35.57,NA,NA,NA
#A1_ANT1,testmode22_2024_1210_1040.bin,104,5 7,0 0,4000,22,r 403422c8  [0x403422C8] = 0xDF3F5F92    ,21.52,-27.23,NA,NA,NA
#A1_ANT1,testmode22_2024_1210_1040.bin,108,5 7,0 0,4000,0,r 403422c8  [0x403422C8] = 0xC13F539B    ,-0.31,-43.30,NA,NA,NA
#A1_ANT1,testmode22_2024_1210_1040.bin,108,5 7,0 0,4000,2,r 403422c8  [0x403422C8] = 0xC23F557B    ,1.74,-43.21,NA,NA,NA
#A1_ANT1,testmode22_2024_1210_1040.bin,108,5 7,0 0,4000,4,r 403422c8  [0x403422C8] = 0xC23F559B    ,3.77,-42.53,NA,NA,NA
#A1_ANT1,testmode22_2024_1210_1040.bin,108,5 7,0 0,4000,6,r 403422c8  [0x403422C8] = 0xC33F577A    ,5.70,-42.34,NA,NA,NA
#A1_ANT1,testmode22_2024_1210_1040.bin,108,5 7,0 0,4000,8,r 403422c8  [0x403422C8] = 0xC33F579A    ,7.75,-42.39,NA,NA,NA
#A1_ANT1,testmode22_2024_1210_1040.bin,108,5 7,0 0,4000,10,r 403422c8  [0x403422C8] = 0xD43F5977    ,9.86,-42.64,NA,NA,NA
#A1_ANT1,testmode22_2024_1210_1040.bin,108,5 7,0 0,4000,12,r 403422c8  [0x403422C8] = 0xD43F5995    ,11.85,-43.06,NA,NA,NA
#A1_ANT1,testmode22_2024_1210_1040.bin,108,5 7,0 0,4000,14,r 403422c8  [0x403422C8] = 0xD53F5B72    ,13.85,-42.52,NA,NA,NA
#A1_ANT1,testmode22_2024_1210_1040.bin,108,5 7,0 0,4000,16,r 403422c8  [0x403422C8] = 0xD53F5B90    ,15.84,-42.93,NA,NA,NA
#A1_ANT1,testmode22_2024_1210_1040.bin,108,5 7,0 0,4000,18,r 403422c8  [0x403422C8] = 0xDE3F5D71    ,17.73,-42.38,NA,NA,NA
#A1_ANT1,testmode22_2024_1210_1040.bin,108,5 7,0 0,4000,20,r 403422c8  [0x403422C8] = 0xDE3F5D8E    ,19.61,-35.52,NA,NA,NA
#A1_ANT1,testmode22_2024_1210_1040.bin,108,5 7,0 0,4000,22,r 403422c8  [0x403422C8] = 0xDF3F5F8C    ,21.18,-28.50,NA,NA,NA
#A1_ANT1,testmode22_2024_1210_1040.bin,112,5 7,0 0,4000,0,r 403422c8  [0x403422C8] = 0xC13F539A    ,-0.34,-42.86,NA,NA,NA
#A1_ANT1,testmode22_2024_1210_1040.bin,112,5 7,0 0,4000,2,r 403422c8  [0x403422C8] = 0xC23F557A    ,1.65,-41.78,NA,NA,NA
#A1_ANT1,testmode22_2024_1210_1040.bin,112,5 7,0 0,4000,4,r 403422c8  [0x403422C8] = 0xC23F559A    ,3.72,-42.22,NA,NA,NA
#A1_ANT1,testmode22_2024_1210_1040.bin,112,5 7,0 0,4000,6,r 403422c8  [0x403422C8] = 0xC33F5779    ,5.68,-42.35,NA,NA,NA
#A1_ANT1,testmode22_2024_1210_1040.bin,112,5 7,0 0,4000,8,r 403422c8  [0x403422C8] = 0xC33F5798    ,7.67,-42.22,NA,NA,NA
#A1_ANT1,testmode22_2024_1210_1040.bin,112,5 7,0 0,4000,10,r 403422c8  [0x403422C8] = 0xD43F5975    ,9.74,-42.56,NA,NA,NA
#A1_ANT1,testmode22_2024_1210_1040.bin,112,5 7,0 0,4000,12,r 403422c8  [0x403422C8] = 0xD43F5994    ,11.75,-43.03,NA,NA,NA
#A1_ANT1,testmode22_2024_1210_1040.bin,112,5 7,0 0,4000,14,r 403422c8  [0x403422C8] = 0xD53F5B72    ,13.74,-42.45,NA,NA,NA
#A1_ANT1,testmode22_2024_1210_1040.bin,112,5 7,0 0,4000,16,r 403422c8  [0x403422C8] = 0xD53F5B90    ,15.73,-42.91,NA,NA,NA
#A1_ANT1,testmode22_2024_1210_1040.bin,112,5 7,0 0,4000,18,r 403422c8  [0x403422C8] = 0xDE3F5D70    ,17.60,-39.83,NA,NA,NA
#A1_ANT1,testmode22_2024_1210_1040.bin,112,5 7,0 0,4000,20,r 403422c8  [0x403422C8] = 0xDE3F5D8D    ,19.44,-34.68,NA,NA,NA
